idhh	idperson	idorighh	idorigperson	idpartner	idmother	idfather	dct	drgn1	drgn2	dwt	drgur	dag	dgn	dms	dec	deh	dey	les	yem	yse	dra	yiy	ypt	yprrt	poa	bot_s	bfa01_s	bfa02_s	bdioa_s	bchmt_s	bun_s	tin_s	tscee_s	tscse_s	tscot_s	tscer_s	ils_dispy	ils_origy	ils_earns	ils_benmt	ils_bennt	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicdy	ils_sicer	ils_sicee	ils_sicse	ils_pen	ils_b1_bun	ils_b2_bfaed	ils_b2_bsaho	ils_b2_penhl	sid_h
300	30004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
300	30005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
300	30006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
300	30007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
301	30101	0	0	30102	30103	30104	0	0	0	1	0	37	1	2	0	2	0	3	3000	0	0	0	0	0	0	56,25	0	0	0	0	0	20,56	277,4	0	0	600	2758,3	3000	3000	56,25	0	56,25	56,25	20,56	20,56	877,4	600	277,4	0	0	0	0	56,25	0	1613066279
301	30102	0	0	30101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
301	30103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
301	30104	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
301	30105	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
301	30106	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
301	30107	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
302	30201	0	0	30202	30203	30204	0	0	0	1	0	37	1	2	0	2	0	3	3010	0	0	0	0	0	0	56,25	0	0	0	0	0	21,09	278,6	0	0	602	2766,57	3010	3010	56,25	0	56,25	56,25	21,09	21,09	880,6	602	278,6	0	0	0	0	56,25	0	1613066279
302	30202	0	0	30201	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
302	30203	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
302	30204	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
302	30205	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
302	30206	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
302	30207	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
303	30301	0	0	30302	30303	30304	0	0	0	1	0	37	1	2	0	2	0	3	3020	0	0	0	0	0	0	56,25	0	0	0	0	0	21,61	279,8	0	0	604	2774,84	3020	3020	56,25	0	56,25	56,25	21,61	21,61	883,8	604	279,8	0	0	0	0	56,25	0	1613066279
303	30302	0	0	30301	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
303	30303	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
303	30304	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
303	30305	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
303	30306	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
303	30307	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
304	30401	0	0	30402	30403	30404	0	0	0	1	0	37	1	2	0	2	0	3	3030	0	0	0	0	0	0	56,25	0	0	0	0	0	22,14	281	0	0	606	2783,11	3030	3030	56,25	0	56,25	56,25	22,14	22,14	887	606	281	0	0	0	0	56,25	0	1613066279
304	30402	0	0	30401	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
304	30403	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
304	30404	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
304	30405	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
304	30406	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
304	30407	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
305	30501	0	0	30502	30503	30504	0	0	0	1	0	37	1	2	0	2	0	3	3040	0	0	0	0	0	0	56,25	0	0	0	0	0	22,67	282,2	0	0	608	2791,38	3040	3040	56,25	0	56,25	56,25	22,67	22,67	890,2	608	282,2	0	0	0	0	56,25	0	1613066279
305	30502	0	0	30501	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
305	30503	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
305	30504	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
305	30505	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
305	30506	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
305	30507	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
306	30601	0	0	30602	30603	30604	0	0	0	1	0	37	1	2	0	2	0	3	3050	0	0	0	0	0	0	56,25	0	0	0	0	0	23,2	283,4	0	0	610	2799,66	3050	3050	56,25	0	56,25	56,25	23,2	23,2	893,4	610	283,4	0	0	0	0	56,25	0	1613066279
306	30602	0	0	30601	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
306	30603	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
306	30604	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
306	30605	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
306	30606	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
306	30607	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
307	30701	0	0	30702	30703	30704	0	0	0	1	0	37	1	2	0	2	0	3	3060	0	0	0	0	0	0	56,25	0	0	0	0	0	23,73	284,6	0	0	612	2807,93	3060	3060	56,25	0	56,25	56,25	23,73	23,73	896,6	612	284,6	0	0	0	0	56,25	0	1613066279
307	30702	0	0	30701	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
307	30703	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
307	30704	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
307	30705	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
307	30706	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
307	30707	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
308	30801	0	0	30802	30803	30804	0	0	0	1	0	37	1	2	0	2	0	3	3070	0	0	0	0	0	0	56,25	0	0	0	0	0	24,25	285,8	0	0	614	2816,2	3070	3070	56,25	0	56,25	56,25	24,25	24,25	899,8	614	285,8	0	0	0	0	56,25	0	1613066279
308	30802	0	0	30801	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
308	30803	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
308	30804	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
308	30805	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
308	30806	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
308	30807	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
309	30901	0	0	30902	30903	30904	0	0	0	1	0	37	1	2	0	2	0	3	3080	0	0	0	0	0	0	56,25	0	0	0	0	0	24,78	287	0	0	616	2824,47	3080	3080	56,25	0	56,25	56,25	24,78	24,78	903	616	287	0	0	0	0	56,25	0	1613066279
309	30902	0	0	30901	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
309	30903	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
309	30904	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
309	30905	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
309	30906	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
309	30907	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
310	31001	0	0	31002	31003	31004	0	0	0	1	0	37	1	2	0	2	0	3	3090	0	0	0	0	0	0	56,25	0	0	0	0	0	25,31	288,2	0	0	618	2832,74	3090	3090	56,25	0	56,25	56,25	25,31	25,31	906,2	618	288,2	0	0	0	0	56,25	0	1613066279
310	31002	0	0	31001	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
310	31003	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
310	31004	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
310	31005	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
310	31006	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
310	31007	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
311	31101	0	0	31102	31103	31104	0	0	0	1	0	37	1	2	0	2	0	3	3100	0	0	0	0	0	0	56,25	0	0	0	0	0	25,84	289,4	0	0	620	2841,02	3100	3100	56,25	0	56,25	56,25	25,84	25,84	909,4	620	289,4	0	0	0	0	56,25	0	1613066279
311	31102	0	0	31101	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
311	31103	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
311	31104	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
311	31105	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
311	31106	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
311	31107	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
312	31201	0	0	31202	31203	31204	0	0	0	1	0	37	1	2	0	2	0	3	3110	0	0	0	0	0	0	56,25	0	0	0	0	0	26,37	290,6	0	0	622	2849,29	3110	3110	56,25	0	56,25	56,25	26,37	26,37	912,6	622	290,6	0	0	0	0	56,25	0	1613066279
312	31202	0	0	31201	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
312	31203	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
312	31204	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
312	31205	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
312	31206	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
312	31207	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
313	31301	0	0	31302	31303	31304	0	0	0	1	0	37	1	2	0	2	0	3	3120	0	0	0	0	0	0	56,25	0	0	0	0	0	26,89	291,8	0	0	624	2857,56	3120	3120	56,25	0	56,25	56,25	26,89	26,89	915,8	624	291,8	0	0	0	0	56,25	0	1613066279
313	31302	0	0	31301	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
313	31303	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
313	31304	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
313	31305	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
313	31306	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
313	31307	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
314	31401	0	0	31402	31403	31404	0	0	0	1	0	37	1	2	0	2	0	3	3130	0	0	0	0	0	0	56,25	0	0	0	0	0	27,42	293	0	0	626	2865,83	3130	3130	56,25	0	56,25	56,25	27,42	27,42	919	626	293	0	0	0	0	56,25	0	1613066279
314	31402	0	0	31401	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
314	31403	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
314	31404	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
314	31405	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
314	31406	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
314	31407	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
315	31501	0	0	31502	31503	31504	0	0	0	1	0	37	1	2	0	2	0	3	3140	0	0	0	0	0	0	56,25	0	0	0	0	0	27,95	294,2	0	0	628	2874,1	3140	3140	56,25	0	56,25	56,25	27,95	27,95	922,2	628	294,2	0	0	0	0	56,25	0	1613066279
315	31502	0	0	31501	0	0	0	0	0	1	0	28	0	2	0	2	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
315	31503	0	0	0	0	0	0	0	0	1	0	65	0	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
315	31504	0	0	0	0	0	0	0	0	1	0	66	1	2	0	1	0	7	0	0	0	0	0	0	0	56,25	0	0	0	0	0	0	0	0	0	0	56,25	0	0	56,25	0	56,25	56,25	0	0	0	0	0	0	0	0	0	56,25	0	1613066279
315	31505	0	0	0	0	0	0	0	0	1	0	15	1	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
315	31506	0	0	0	0	0	0	0	0	1	0	13	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
315	31507	0	0	0	0	0	0	0	0	1	0	8	0	1	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613066279
